sentence,label
"the folk wisdom that you should always""put your best foot forward""is made amenable to experimental investigation",Metaphor
"we tricked them into holding fire until we were about a mile out, then all hell broke loose",Metaphor
"when we need some reference, we have got that chapter and verse",Metaphor
WIMBLEDON are set to roll out the red carpet and bring back their original Crazy Gang member Alan Cork,Metaphor
Of course it 's early days,Metaphor
She looked white as a ghost with blood spatter on her face,Simile
The Catholic bishops are a day late and a dollar short when it comes to objecting,Metaphor
The judgment leaves a large grey area and much scope for argument,Metaphor
Scholars gathered wisdom and knowledge from the four corners of the world,Metaphor
The Bush administration is now caught between a rock and a hard place on North Korea 's nuclear programme,Metaphor
"First in Kiev, then in St Petersburg and elsewhere, Sunday schools appeared like mushrooms",Simile
"Then, after a few years, if all goes according to plan, they hit the big time",Metaphor
"it continues to be""the brass ring""to which both terrorist organizations and jihadists aspire.",Metaphor
We wo n't feel obliged to put you under the microscope unless you force us to,Metaphor
it was a piece of cake compared with Bones,Metaphor
Thornton gave him £ 200 per annum to keep open house and to distribute to the poor,Metaphor
he had learned sense enough not to climb on his high horse quite so easily and unprofitably,Metaphor
The lesson was plain as day.,Simile
"Removing the coat revealed her to be completely naked, which finally put the cat among the pigeons",Euphemism
"She had looked everywhere else and, although it seemed a long shot, she might as well look in there",Metaphor
A mother does not spank a child to get even with it,Metaphor
Mr Blakey 'll read the riot act.,Metaphor
I have a list of vices as long as your arm,Simile
There are definitely no airs and graces out there on the track,Metaphor
whatever cock-and-bull story he 's cooked up,Metaphor
the more adventurous will get itchy feet,Metaphor
the men were in the altogether,Euphemism
the band always seems to turn heads,Metaphor
he 's up to his ears in work,Metaphor
you 're always trying to get the better of me. I do n't like people attacking me all the time.,Metaphor
Working and looking after children part-time gives me the best of both worlds.,Metaphor
Malc closed the shop eventually and we hit the road together once again,Metaphor
half a loaf of bread,Literal
first and foremost clean up your act,Metaphor
I have taken to management like a duck to water,Simile
I 'm not going to give you a lot of crap about being pure as the driven snow myself.,Simile
wo n't you add fuel to the fire for it to last longer ?,Literal
He is now more likely to labour the point if he is unhappy with the state of affairs,Metaphor
It was a big deal to me at the time,Metaphor
I suspect that at the back of his mind there lurked a phrase from Beowulf,Metaphor
"His companion, swathed in a dark tawny robe as if he felt the cold, was a different kettle of fish",Metaphor
Others sink in what outsiders might regard as a storm in a teacup.,Paradox
When you hit the road this is the man you have to beat,Metaphor
I wo n't have anything more to do with you lot till you give him the elbow,Euphemism
you know you 're in for a class act,Metaphor
hold no brief for,Metaphor
satisfy those with a musical sweet tooth,Metaphor
You need to clear the air,Metaphor
"As a result, they had a lot of time on their hands",Metaphor
Denmark to touch base with BenRiach,Metaphor
If you ca n't work on the core problems then you 're doomed to chase your tail.,Metaphor
The Lord Chancellor promised to back him through thick and thin.,Metaphor
"Most men are too kind, taken aback, or disgusted by that realization, and just simply say nothing",Metaphor
Simi was dressed to kill for the event,Metaphor
Tim Griffin does n't get chance to pick his brains about paths and stepping stones.,Metaphor
I 've got plenty of money in the bag,Literal
It applies to health right across the board,Metaphor
I could see it was an accident waiting to happen,Metaphor
that radiant older woman whose cherub skin seems to unfairly defy the hands of time,Personification
you do n't want to put words in his mouth,Metaphor
cook the books,Euphemism
there was finally no other option - it had to go under the knife,Metaphor
she does n't want to drop the ball on this one,Euphemism
The playing staff has been cut to the bone.,Metaphor
"All hell broke loose, Mount Stewart was besieged by the media",Metaphor
all of a sudden his face just goes all long and white as a ghost.,Simile
it ought to be food for thought for our own Jamie Henderson,Metaphor
let my narrative in this book play second fiddle,Metaphor
"Hold your horses, mate. Here 's Charlie now",Metaphor
I 'm beginning to feel the draught a bit now - shoes & clothing wearing out,Metaphor
An attack that too often blows hot and cold.,Metaphor
creature of habit,Metaphor
No but that is a counsel of perfection or something is n't it ?,Metaphor
Edina made an exhibition of herself,Euphemism
Part of the truth is that Mr Major is dog-tired,Metaphor
they 'll be just what the Doctor ordered,Metaphor
"Yet the whole magazine is like this, an expensive, well-meaning, worthless blast of hot air",Metaphor
On this fact rests Blackpool 's claim to fame,Metaphor
"He may not fancy it, but it 's a safe bet that he would be the first man to do it.",Metaphor
"feeling slightly light-headed from the Dutch courage, Laura returned to the living-room",Metaphor
there was a fly on the wall that night,Literal
Pensioners in Powys are caught between a rock and a hard place,Metaphor
"For the past 4 days, they 've been working around the clock and through the night.",Metaphor
belle of the ball,Metaphor
prove Saturday was not a flash in the pan,Metaphor
like a cat on a hot tin roof,Simile
if you just put your finger on there you 'll see how sticky it is,Literal
animals in the arctic walk on thin ice,Literal
Dean had to run the gauntlet of press more interested in his private life,Metaphor
Nausea swept over him in waves that left him hot and sticky and weak at the knees.,Literal
