sentence,label
I know I 'm sounding like a broken record,Simile
happy as a sandboy,Simile
They were caught between the devil and the deep blue sea,Metaphor
you have all the luck. Right out of my league,Metaphor
You 'd get on like a house on fire,Simile
I wo n't have anything more to do with you lot till you give him the elbow,Euphemism
Let the bells be rung ! and after a pregnant pause the new ten bells were rung by the local band.,Personification
The late night show with Venessa seemed a blast from the past.,Metaphor
"There 's another man on the scene - well, not like that, but he is a blast from the past",Metaphor
"If you 're a fan of the vine, follow your nose",Metaphor
fit like a glove,Simile
a man who lifted me off the shelf just before my sell-by date expired ?,Metaphor
Do n't forget when it 's time to down tools,Euphemism
Eden had fought a losing battle in British politics,Metaphor
he would n't let me off the hook,Metaphor
that 's all grist to the mill as well is n't it ?,Metaphor
Can that break the back of our faith ?,Personification
they will need to pull out all the stops when they travel,Metaphor
the railways charged high rates for the carriage of dead meat,Literal
You big girl 's blouse.,Euphemism
`` for the Imperial government to grasp the nettle of Emancipation at all was a remarkable departure,Metaphor
her own family were also giving him the cold shoulder when they heard he was being ' investigated,Metaphor
"Oh, well, she sighed, it 's probably all to the good",Metaphor
"He was the apple of his eye,""she said.",Metaphor
She says women have an eye for minutiae,Metaphor
Sam Dunn helps you find a policy that will go the distance,Euphemism
morale is at a low ebb,Metaphor
I think I 'll burn the candle at both ends and try to keep the latter days up to date,Euphemism
How far should he who pays the piper call the tune ?,Metaphor
"The BBC will never give Paddy a hard time, will they ? Because he is their sort of man",Metaphor
I took the easy way out,Metaphor
more so for even considering allowing you to take the fall for missing money,Metaphor
Once a fortnight she and a gaggle of friends would go Dutch at one of their three favourite restaurants,Metaphor
"Yep, pennies from heaven is right",Metaphor
it continues to turn heads with its plump,Metaphor
they acquire in London in the dead of winter,Metaphor
I 'll climb into bed if I got half a chance,Metaphor
do n't you know that you 're dead meat ?,Metaphor
he must be cut from the same cloth as the eminent Welsby,Metaphor
From Conan The Barbarian to a Terminator with a heart of gold,Metaphor
education will bear the brunt of the cuts,Euphemism
It seemed Lady Luck was still smiling on them,Personification
time on your side,Metaphor
we just keep an eye out in shops,Metaphor
a clever mechanism pushes the Teflon coated worm screw into your cork - like a knife through butter,Simile
I 've never seen him kill a man in cold blood before,Metaphor
"Fitchew was preparing this morning for her day of reckoning, sentencing by a judge and possible time in prison",Metaphor
The homespun philosophy that was to keep body and soul together during this trying two months in Britain,Metaphor
We wo n't feel obliged to put you under the microscope unless you force us to,Metaphor
we do take our hat off to other members of the crew,Metaphor
"A little bird tells me -- oh, St-Jean is full of them -- you are dining every night at that great barrack of a house",Personification
John Major has thrown his weight behind the Scheme.,Metaphor
Ukepra is clutching at straws and defying the accepted principle,Metaphor
"He 's had his day in the sun, and he 's a great coach",Metaphor
So many people throw money at cottage restoration,Metaphor
She was impressive in full flight,Metaphor
The scope for an entrepreneur to get in on the ground floor was obvious,Metaphor
she ran the show always,Metaphor
Now the boot is on the other foot - and he will be working to catch truants as part of his new job.,Metaphor
she went though air like a dose of salts,Simile
She will take a abck seat this time so you can enjoy the view.,Literal
the more adventurous will get itchy feet,Metaphor
the Ulster Society are about to hit the road on one of their magical history tours,Metaphor
not another soul had dared to run the gauntlet,Metaphor
I failed in my quest to dig up dirt on them,Metaphor
impose charges on current accounts which stay in the black,Metaphor
every time I tried I hit a brick wall,Metaphor
Put me in a playground with eighty mothers and I 'm a bag of nerves !,Euphemism
Kumar kept him in the dark about the club being put up for sale,Metaphor
it 's always nice to keep a clean sheet,Metaphor
"Plummer looked at his watch, checking the time against the clock on the marble mantelpiece.",Literal
Just give 'em half a chance,Metaphor
if I do n't make the grade at the interview,Metaphor
cross the rubicon,Metaphor
he could not eat humble pie before the Allies,Metaphor
the black sheep,Euphemism
they fight shy of a battle royal,Metaphor
at your fingertips,Metaphor
"it is dangerous to swallow the ideas of a single author hook, line, and sinker",Metaphor
"I realise that as I age I have inherited my parents poor capacity for alcohol tolerance, but at least I do n't sweat like a pig after a pint",Simile
She 's also sweet as pie.,Simile
Jo played that set like a dream,Simile
Mr Dulude can presumably act without fear or favour,Metaphor
"three or four times a week, on the off chance of spotting friends from home",Metaphor
"when I was chosen to fight my first election at Birmingham 's Perry Barr, I was on cloud nine",Metaphor
I do n't play second fiddle to anyone,Euphemism
Some are listed on more than one committee demonstrating a tendency to have a foot in both camps,Metaphor
For those with a sweet tooth,Metaphor
let my narrative in this book play second fiddle to his excellent photographs,Euphemism
you 'd love it. You 'd be in your element,Metaphor
the helplessness of simply not being on the same wavelength as the person,Metaphor
there could not be a surgeon who was all fingers and thumbs,Euphemism
the Minardi pilot had still to ' go the distance ' in the Cosworth-powered PS03,Euphemism
Younger entrepreneurial businesses get a fairer slice of the pie,Metaphor
he was gon na kick up a fuss so they gave him a telly anyway,Metaphor
she gave him £ 200 per annum to keep open house,Metaphor
a Fermanagh family where you did live cheek by jowl with republicanism,Metaphor
in the heat of the moment,Metaphor
cut him dead,Metaphor
I 'm not saying as that 's what she 'll get for the asking,Metaphor
cross swords,Euphemism
The deal they escaped by the skin of their teeth was SMS,Metaphor
storm in a teacup,Paradox
"It 's almost as though he 's afraid they are going to cheat him out of something, or do the dirty on him",Metaphor
We were all a bag of nerves but everyone played their heart out,Euphemism
no point in trying to flog a dead horse,Euphemism
Pacepa argued that Ceausescu was hand-in-glove with Brezhnev,Metaphor
"Quite often, there 's a moment of truth",Metaphor
when the dust settles unpalatable questions will be asked,Metaphor
But does their mother think they get a hard time at school from the locals ?,Metaphor
The militant socialist minorities were at each other 's throats,Euphemism
"André was in his element, enjoying the buzzing atmosphere",Metaphor
"The sharp cold, after his warm exertions, took his breath away for a moment",Metaphor
I knew the score before I moved to Ayresome Park last summer.,Metaphor
I make a clean breast of it,Metaphor
a number of them have been put out to grass,Euphemism
Standard really do win hands down,Metaphor
Jess is a class act,Metaphor
she 'd allowed a man to sweep her off her feet with honeyed words,Metaphor
they live up to the hype,Metaphor
"Do not talk well, only work well, and heroically hold your peace",Metaphor
"I have no idea, I have n't taken Nurofen for donkey 's years",Metaphor
"I was one of the black sheep, but I 'm no longer",Metaphor
They can literally turn up the heat and force the crew to bail,Metaphor
Many also have second or third jobs to make ends meet,Metaphor
You must get your act together,Euphemism
In practice they are at daggers drawn as the furore over Tom Clarke 's pronouncements,Metaphor
Royal Mail secretary Sarah McKay going out on a limb for charity EA District News,Metaphor
but then we 're dealing with a person who does not go by the book.,Metaphor
Adding five examples to the chapters that at present lack them would kill two birds with one stone,Metaphor
We are working hard at embedding the learning cycle in all lessons to avoid the methodology becoming a bag of tricks.,Metaphor
The sound of voices and the clink of glasses was music to her ears,Metaphor
the European Commission interferes in every nook and cranny in this country,Metaphor
"After a wide-ranging inquiry, including checks that drew a blank",Euphemism
We 're just on the same wavelength on this.,Metaphor
whom both young women have the hots for,Metaphor
the single stroke of the king of terrors,Personification
This time he just went to pieces.,Metaphor
Let him save his breath,Metaphor
the green-eyed monster,Personification
I was only a few yards away when the car came round the bend and hit the kerb.,Literal
half a chance,Metaphor
Amber was a tough cookie. She was n't a victim,Metaphor
it was more than likely that the tigress would break cover and try to rush me.,Metaphor
Southport boss Steve Joel has finally decided to hang up his boots,Metaphor
Labour 's local selection committee in this working class constituency had to choose between a rock and a hard place,Metaphor
they all had their cross to bear,Metaphor
This is where the action is and where social mobility is the norm,Metaphor
"No kids, no heavy relationships, no sweat",Metaphor
"he does n't put himself above anybody else, airs and graces",Metaphor
when the Queen was obliged to dance attendance on a sick Harold Macmillan in October 1963,Metaphor
"Normally a flexible and open-minded person, he may dig in his heels to defend something he believes in",Metaphor
a great boon for those wanting to burn the midnight oil,Metaphor
Both these gallant gentlemen have been mentioned in dispatches in recognition of their services to the American Bar.,Metaphor
you must aim well to avoid it going to her head,Literal
The polls indicated that the result was too close to call,Metaphor
when the dust settles it is also crucial to scrutinise what went wrong,Metaphor
its not necessary to gild the lily,Metaphor
"it 's worth the effort, come hell or high water",Metaphor
it is these Muslims who are trying to pull a fast one over their readers,Metaphor
Seve Ballesteros birdied his last hole to make the cut,Metaphor
"that 's what the GMB need to do, to grasp the nettle to move forward",Metaphor
"Whatever the outcome, this is an organisation living on borrowed time.",Euphemism
my beautiful black face will be white as a ghost.,Simile
just some of the ' clear as mud ' paras in the blue book,Simile
On their way down my eyes spied a policeman on the horizon,Metaphor
Why give crooks an even break ?,Metaphor
The cables and accessories that came with MainLan were of the cheap and cheerful variety,Metaphor
he came to dance attendance on us,Metaphor
"idea""to have girl muggers whipped""would turn back the clock to the 1820s",Metaphor
She was planning a home birth but a consultant put the frighteners on her over post-dates risks,Metaphor
Some of them are frail physically but are as bright as a button in their minds,Simile
a horse tipped to make a name for herself at the winter game,Metaphor
"tickets this year are like gold dust, you see",Simile
those trips will probably be few and far between,Metaphor
when riled she digs in her heels,Metaphor
we are considering giving him the elbow,Euphemism
he has not got over the shock of His Lordship eating him out of house and home,Metaphor
Financial problems cause the household to tighten their belt and also sell off some of the family assets,Metaphor
A mixed blessing for traders but welcomed by shoppers,Metaphor
it was where we would make a beeline for,Metaphor
this way you do n't burn your bridges by opting for an articular cartilage repair procedure,Metaphor
Millions of carers bear the brunt,Euphemism
I was desperately trying not to let the cat out of the bag,Metaphor
It is always liable to be found when a new broom arrives,Metaphor
"Obviously there was a future in this business, they 'd hit a nerve somewhere.",Metaphor
She 's getting itchy feet and will be back riding for trainers,Metaphor
dress up in your brightest clothes and sing your heart out,Metaphor
they are trying really hard to muddy the waters,Metaphor
and in the long run they give you so many free drinks,Metaphor
"The IMF 's top gun, Horst Kohler",Metaphor
Mr Major is determined to pull out all the stops to save the £22 billion project,Metaphor
the donkey was put out to grass by wise Mr Burge,Euphemism
future trading proved something of a damp squib as the stock added just a penny,Euphemism
the argument itself could not get off the ground,Metaphor
"the coal board were on strike, every body was striking and down tools",Euphemism
He fancied being seen with two women who were at each other 's throats.,Euphemism
"If I may say so, you 're a bit long in the tooth to be an articled clerk",Metaphor
she shut her eyes to open them again on to the harmless horizon,Literal
"As you know, when the chips are down Leslie Bence comes out fighting",Metaphor
"in the first flush of freedom, Aarau became the capital of the canton of Aargau",Metaphor
They did not intend to construct an iron curtain around Cuba but to welcome technicians,Metaphor
"it is hard to be told you are a liar, and have to hold your peace",Metaphor
In considering the possibility of being deserted the female can play her ace,Metaphor
we 've unfriends enough would jump at the chance,Metaphor
A downed boxer can be saved by the bell in the final round,Personification
as soon as he tried to show a bit of initiative everyone got on their high horse about it,Metaphor
his nurse in full cry behind him,Metaphor
"Mrs Cole is n't one of the worst cases I 've seen, by a long chalk",Metaphor
you 'd assume that most women were at each other 's throats,Euphemism
It 's like choosing between apples and oranges,Metaphor
"You 'll need to take a bath tonight, wo n't you, my dear, so as to be clean as a new pin for tomorrow.",Simile
He has a list of two and three pounders to his credit as long as your arm.,Simile
he saw a toilet as an open sesame to the rest of a house,Metaphor
one has had to stop pretending to look the other way.,Metaphor
I willed the sun to hang fire in the sky,Metaphor
Not everyone believes it is a one-horse race,Metaphor
"Dr Hill, in case they understood Spanish, our Medical Superintendent prepared to read the Riot Act",Metaphor
the school was nearly on the rocks.,Euphemism
"he was going to shoot the whole works, no holds barred",Metaphor
Some dealers tried to convey the FALSE impression that the two markets were in cahoots,Metaphor
The contrast between her hand-to-mouth existence,Metaphor
We can do this back and forth til hell freezes over,Metaphor
When it comes to the crunch they did n't want to go to Skerne Park,Metaphor
do n't let him convince you not to take it to heart,Metaphor
"behind closed doors, they 'll swiftly pant Where do we sign ?",Metaphor
before you jump the gun and delete it,Euphemism
it made them to keep him in the dark,Metaphor
I know I am cock of the walk,Metaphor
That certainly qualifies him for a prize for brass neck,Metaphor
you get the impression he 's a sacred cow,Metaphor
"she 'd never fallen in love, the head-over-heels, with-all-your-heart kind of love",Metaphor
there is scope for an over-zealous governing body to get at cross-purposes with an over-zealous head,Metaphor
the team will run through Wigan like a dose of salts,Simile
we could be rich beyond your wildest dreams,Metaphor
"Mickey Reid, 39 hit the jackpot when his £4 Lotto ticket won him £1.8m",Literal
they kick over the traces as soon as they can,Metaphor
they are ready to breathe fire on this issue,Metaphor
it will make a clean sweep of it,Metaphor
with bells on,Metaphor
"Of course, belonging may be gone by the board, historically speaking, she advises herself.",Metaphor
Anyone who comes into the monarchy should play second fiddle,Euphemism
people got annoyed because you had to break the back of the book to get it into the machine,Literal
it seemed in the nature of things for her always to seek favour,Metaphor
The heart and soul of a resource collection is not material at all,Metaphor
I do n't see eye to eye with Tod,Metaphor
you still have a chip on your shoulder,Euphemism
others simply see it as an opportunity to flog a dead horse,Euphemism
make a hash of,Euphemism
"to add fuel to the fire, it will cost £1 per party",Euphemism
Go easy on chemicals in the kitchen and bathroom,Metaphor
this seems to suggest that they behave as bulbs but I still have a foot in both camps,Metaphor
"Although the developers found these a bit close to the bone, the kids could n't get enough of them !",Euphemism
We won and we won fair and square,Metaphor
You 'll really be for the high jump if it happens,Metaphor
by Thursday I was climbing the walls so ordered hubby to take two days off,Euphemism
"Sam seriously injured the fellow, and was then compelled to jump ship",Metaphor
An effort to grab the biggest possible slice of the pie when all three commissions are merged together.,Metaphor
"Five of the crew, including the captain, died in the tragedy but Lady Luck was with Ken",Personification
it was the set scrum which proved to be their Achilles heel,Euphemism
They can talk the hind leg off a donkey,Hyperbole
"her brother whom she had loved, but knew to be self-indulgent to a fault",Metaphor
"This occasion certainly proved that""the gift of the gab""was not only an asset",Metaphor
You can be a hot-shot driver,Metaphor
she can get her hands dirty by doing a bit of practicals,Metaphor
he rescues the lovers Astophus and Melanie in the nick of time,Metaphor
"The little Scot plays with his heart and soul, and perhaps is trying too hard",Metaphor
It is a ludicrous situation and we should go back to the drawing board and start afresh,Metaphor
Sid and Nancy win hands down,Metaphor
I do find myself bending over backwards not to use any of the sort of additional knowledge I have of education,Metaphor
Quick as a flash the doctor had cut the cord.,Simile
"We have gone from Bull Connor, to a Black President, in the blink of an eye, and yet, they still Hate Us",Metaphor
bribe a Labor politician to cross the floor to prevent the ALP from forming a government,Metaphor
Steffi Graf and Monica Seles let the cat out of the bag,Metaphor
the die-hard aristocratic opponents of change were desperately anxious,Metaphor
They look alike but they 're as different as chalk and cheese,Simile
Edith loved him with all her heart and soul,Metaphor
These were some of the instructions being given by the polemaster to the men on the ropes as the two ton pole began to shift.,Literal
"If it were intended that she should be ill-used in the manner proposed, it should not be done under the rose.",Metaphor
hold court,Metaphor
For her it would be an intolerable situation. Better to make a clean break now,Metaphor
any flowering plant wants elbow room,Metaphor
a golden handshake,Metaphor
do n't take it to heart if I do n't follow your advice,Metaphor
stand on ceremony,Metaphor
my revelation made him jump out of his skin,Euphemism
watching the drums revolve and click into place,Literal
a firm hand pushed up the royal income,Metaphor
they would have been able to get everything with bells on it,Metaphor
take a loss on government contracts to get a foot in the door,Metaphor
never drop your guard on the bell,Metaphor
a mixed blessing,Metaphor
Management will take every opportunity to move the goalposts as far as your pay and hours are concerned,Metaphor
Is n't there something suspicious about making the performance of intentional actions the acid test of objective knowledge,Metaphor
he has a scene partner who was talking a mile a minute,Metaphor
A third party would be best in the long run,Metaphor
If you put those in with the two we 're neck and neck,Metaphor
the whole evening went belly up,Euphemism
"Go on, go for the burn",Metaphor
the British Parliament retaliated with strong measures - resulting in outright war. Hardly a storm in a tea cup !,Paradox
in fits and starts,Metaphor
it is such a waste that they should be cut off in their prime,Euphemism
"Martin Luther King 's dream of a just and non-racist society, the American Dream itself",Metaphor
I hope the children will lend an ear to what their teachers tell them,Metaphor
couch potato,Euphemism
It had only been a shot in the dark,Metaphor
Pix is running on empty,Metaphor
"since the State is unwilling to go the distance alone, rest assured his answer will be no",Euphemism
"The two bungalows in question, though, had been standing from the year dot",Metaphor
when they were unfortunate enough to shuffle off this mortal coil,Euphemism
come clean with mild soaps or non-soap moisturising body shampoos,Literal
"The handful of dirt caught the dwarf in the face, making him gag and drop his guard",Metaphor
The Unions are as thick as thieves.,Simile
hand in glove,Metaphor
He then proceeded to read the riot act to his headstrong brother.,Metaphor
you can even chance your arm at a glorified game of skittles,Metaphor
"Minor irritations aside, life in the village is full of pleasant surprises, belligerence, beer and skittles",Metaphor
You have got to show you are at least as good and a little bit extra to cover your back,Metaphor
missionaries who would come and tell tales,Euphemism
"when she leaves, the gloves are off",Metaphor
She wrote to Fender at the Arbiter Group PLC enclosing a blank cheque.,Literal
I got on the brakes because there was no way through. Then all hell broke loose,Metaphor
Dorridge Lions will give everyone an opportunity to put their best foot forward,Metaphor
she seems to be getting more and more snowed under,Metaphor
The Romans gave us the phrase sub rosa = under the rose.,Metaphor
We could easily quite often sit on the fence and say the sun may come out or it may stay cloudy all day,Metaphor
The production on the track tries to make a mountain out of a molehill,Metaphor
The Blackrock Club never put a foot wrong,Metaphor
it was out of kilter somehow,Metaphor
Other times people got distinctly hot under the collar,Metaphor
they should take their hat off to other members as well,Metaphor
a golden age of pupil behaviour when children attended with regularity,Metaphor
I 'm just pleased to have kept a clean sheet against them,Metaphor
The two old foes lock horns on Sunday live on Sky Sports,Metaphor
He was pressing hard on the button and standing patiently for the door to open,Literal
you do n't still have the hots for the girl,Metaphor
"they, packed cheek by jowl, parted as she came",Metaphor
was he ready to come down off his high horse ?,Metaphor
The Flash side makes adding awesome effects and sounds easy as pie.,Simile
call of nature,Euphemism
Hopefully they will lend an ear to the international calls to dismantle all of its nuclear weapons,Metaphor
you decided to jump down my throat,Euphemism
It 's disappointing to see them drop the ball on the printing with this collection.,Euphemism
It was necessary to keep him in the dark by leaving our books unannounced,Metaphor
Precedents are few and far between,Metaphor
a double-edged sword,Metaphor
I bend over backwards not to give that kind of impression,Metaphor
we should return to a rating system in which single people would have to pay through the nose,Metaphor
"Hi, Early Birds of America ! It 's August the 27th, 1995.",Metaphor
The vicar who seemed as poor as a church mouse gave no clue to his wealth as he chatted happily.,Simile
even Tunisia got in on the act,Metaphor
I hold no brief for Landauer 's position,Metaphor
Silly is quite a dangerous thing to be because you can fall flat on your face,Metaphor
Are you a big cheese or small fry ?,Metaphor
Again he saw her in his mind 's eye,Personification
at the grass-roots of society and processes of institutional change,Metaphor
"As a player, it is good to have matches under your belt instead of solidly training for six weeks",Metaphor
When a fibreoptic bronchoscope is passed down the tube of the laryngeal mask,Literal
we are on the side of the angels,Metaphor
Once the dust settles we expect data to show that price pressures have continued to ease,Metaphor
"Once into the used market, though, all bets are off",Metaphor
This will only hit a nerve if you 've seen and enjoyed,Metaphor
make sure that he wo n't try to pull a fast one on them,Metaphor
When they found her she was given the kiss of life,Metaphor
"if you regard yourself as an experienced dBase user, if you have dBase files and you want to major on your dBase knowledge, dBase remains your best bet.",Metaphor
The next night I went on without Dutch courage,Metaphor
It gives me the creeps and I know it frightened the kiddies,Metaphor
many borrowers wo n't feel the draught immediately,Metaphor
If this guy asks you out do not under any circumstances play hard to get,Metaphor
get in on the ground floor in competitive niches before everybody starts doing it,Metaphor
I 'm not holding my breath waiting,Euphemism
the role is a nice little earner,Metaphor
I really could not give a fig what your little mind thinks,Metaphor
"I 'm getting out of this marriage, I am up to my ears in this",Metaphor
I mean you put your finger on an important problem here that we need to discuss,Metaphor
best to confront him now rather than be taken in the dead of night,Metaphor
i do n't think anyone would blame him if he decided to call time on his career,Metaphor
they got on their high horse about it,Metaphor
Watching that movie for her is like watching paint dry,Simile
He 's rarely grateful to those who stuck their necks out on his behalf,Metaphor
cinema audiences dropped dramatically and the moment of truth arrived,Metaphor
Not surprisingly they take the easy way out when food is put out for them each day,Metaphor
Bill if you want to put your thinking cap on and not just march up and down,Metaphor
I thought it was just a cut above the other three I tested,Metaphor
She supposed she was feeling a bit down in the dumps,Metaphor
The black sheep has wool to be used.,Literal
She must 've sneaked into the pantry one day and taken a bite out of that jelly.,Literal
"if you get impatient and try to jump the gun, you can set yourself back",Euphemism
"If this gets out, you 're out on your ear",Euphemism
Why bite the hand that feeds you ?,Metaphor
The argument was about the Law of Entropy and the arrow of time.,Metaphor
I heard the noble and learned Lord pour cold water on these semantics,Euphemism
"I was, I explained, a bit of a big girl 's blouse when it came to crumbling ledges",Euphemism
"the trains to and from Brighton, although full and packed like sardines ran well and late into the night",Simile
Men should bring home the bacon while women cook it.,Literal
"Surely these are pennies from heaven, they chorused",Metaphor
A final nail in the coffin had been hammered in before the burial,Literal
Keith is clutching at straws in an effort to win the argument.,Metaphor
What that yellow-bellied scalpel jock should have done,Metaphor
the Prime Minister and Chancellor Kenneth Clarke would sink or swim together,Metaphor
do n't be surprised if a doubting Thomas suspects you of being in on a deal to avoid VAT,Metaphor
the lads were at a low ebb,Metaphor
we all got together and had a heart-to-heart,Metaphor
He was an old hand at knowing how to steal his audiences,Metaphor
down in the dumps,Metaphor
In practice they are at daggers drawn,Metaphor
Samuel Beeton had already begun to make a name for himself as a publisher,Metaphor
chapter and verse,Metaphor
Just something to help me get back in his good books !,Metaphor
"As we enter the new aeon, whatever alarms and excursions we have, the Golden Age is returning",Metaphor
this omission was bound to cramp his style somewhat,Euphemism
his is a name to conjure with,Metaphor
We once had a horse who was as quiet as a lamb on the lunge and worked very well,Simile
He spoke in fits and starts,Metaphor
Labour would throw money at industry,Metaphor
"Yesterday, Ms Magee said : Keith is clutching at straws in an effort to win the argument for a large authority.",Metaphor
who would pay the piper and call the tune,Metaphor
it was the FALSE calm of the eye of the storm,Personification
Hazlitt 's is a haven for the saturated culture vulture,Metaphor
Scout 's honour. Cross my heart,Metaphor
high time and past time,Metaphor
They used to be as common as muck a few years ago,Simile
If we slip up they 'll all join us in the wide blue yonder or whatever,Metaphor
"they are a combination of both and get the best of both worlds, making them particularly infectious.",Metaphor
it 's only any good for us if we truly want to make a clean breast of our sins,Metaphor
Lots of nice rich friends to give you commissions while you find your feet,Metaphor
he will then shuffle off this mortal coil,Euphemism
please do n't let Seyi get the better of you.,Metaphor
taken aback,Metaphor
Now he 's buried under the rose bush in the back yard,Literal
"Although as a general he may be faulted, in diplomatic skill and political understanding he towered head and shoulders above his Middle Eastern rivals",Metaphor
"He is independent, upstanding and as honest as the day is long",Simile
"I want you to experience that, to continually stick to your guns",Metaphor
The singing took a back seat while he concentrated on his soap career.,Euphemism
I will admit to one definition. I was not born yesterday.,Metaphor
It is hard to bite the hand that feeds you,Metaphor
make sure people do n't waste time or go round in circles,Metaphor
Joan and I were on the same wavelength on it,Metaphor
he seems to have had a foot in the door for an awfully long time,Metaphor
like water off a duck 's back,Simile
"A thin mist drifts across their camp site, chilling everybody to the bone.",Literal
He comes across as very much a sacred cow,Metaphor
would there be anything else on your tapes that might give the game away ?,Metaphor
"the 100MHz Viper, has been put on the back burner",Metaphor
"But that 's all pie in the sky. The fact is, they 'll only give you BSkyB until December.",Metaphor
"I am up to my ears in this, I 'm not going to take this another day",Metaphor
it can be hit and miss,Metaphor
"It goes like stink, was her reaction",Simile
"Jane, go for the burn",Metaphor
Wants to curry favour,Metaphor
Pouring cold water on the fire might help to put it out,Literal
"Hello, Pen. Long time no see. ' She turned to Mrs Vaughan.",Metaphor
down the tube,Euphemism
we have to take liberties,Metaphor
I sort of absolutely had to read the riot act about Playback,Metaphor
Lori seemed to go through men like a knife through butter,Simile
the Defendants should err on the side of preservation,Metaphor
"take this chance, of giving the Government a kick in the pants",Metaphor
the Land Cruise was a cut above its immediate predecessors,Metaphor
This was the acid test for us,Metaphor
like the clappers,Simile
It is the bad guys who steal the show though.,Metaphor
Sit inside the cabin and ring the brass bell on the old auxiliary fire engine.,Literal
"Why should living together, in particular, be the kiss of death to hopeful marrieds ?",Metaphor
would you change your tune if it was one of these in hospital,Metaphor
This is a cut to the bone. Books are essential and it is a sad day when financial troubles force us to this action.,Metaphor
Lucy grew as red as a beetroot.,Simile
"I thought, to observe that indeed things had come to a pretty pass when the name Patel was as common as Smith in England.",Euphemism
it threatened to give up the ghost completely,Euphemism
"The TRUE dyed-in-the-wool, deep down Conservatives may feel uncomfortable",Metaphor
go for the jugular,Metaphor
as one market slows down another opens up and all is not doom and gloom,Metaphor
my greatest support is a clean sheet of paper and a pencil,Literal
The former President of the NUAAW once demanded that the farm worker be given his place in the sun.,Metaphor
as a result is seen as a man of action,Metaphor
You had the audience in the palm of your hand. How they loved you,Metaphor
keep in the dark,Metaphor
"the more familiar""to have a chip on your shoulder""which was born in the logging camps",Euphemism
He went into the line as cool as a cucumber and fought his Company splendidly,Simile
It was a one horse race at the County Ground,Metaphor
"This was not Paul Lexington pushing the boat out for the cast, which would have been very out of character",Metaphor
they were rather beneath his dignity,Metaphor
I swept out in high dudgeon,Metaphor
"Ok dolts, get a life",Metaphor
up the ante,Metaphor
Nicholson failed to make a name for himself,Metaphor
of course the instant would win hands down,Metaphor
a 400-acre seaside plain as flat as a pancake,Simile
"So they find your particular weakness, your Achilles heel and th they 'd go for that",Euphemism
Paula Hamilton is a tough cookie,Metaphor
It was high time she got down to serious thought about her doctorate,Metaphor
Do not allow him take the law into his own hands,Metaphor
we must get off our high horse,Metaphor
they 've cut and run,Metaphor
It seems clear that he knew he was living on borrowed time,Euphemism
It 's the object at the end of the day,Metaphor
His questions flared fast and furious,Metaphor
The French domestic market remains to this day far and away the largest consumer of Champagne,Metaphor
Remember this - do n't sweat the small stuff.,Metaphor
"My, how time flies and memories""dim",Personification
its desire to make mincemeat of an enemy,Metaphor
he eats you out of house and home,Metaphor
On the button ! Dermot yelled,Metaphor
who will stand up without fear or favour and tell you,Metaphor
it got within spitting distance of Mafouz,Metaphor
Two graduates of Manchester University draw a blank at the job centre,Euphemism
off the hook,Metaphor
"My view was that we should bite the bullet, abolish SERPS and encourage substitute private pensions.",Metaphor
Richie was no longer treating him like a lame duck,Metaphor
In this case my comment was not a stab in the back or a shot in the dark,Metaphor
err on the side of formality,Metaphor
Boswell renders one of his usual excellent off-the-cuff services,Metaphor
if we start off on the right foot,Metaphor
"we 'll do that, and then at least we sha n't go round in circles",Metaphor
"I 'd like to suggest they call it""PUSSYMOBILE""to cut the crap",Metaphor
To help you get a lot more information straight from the horse 's mouth,Metaphor
That 's my family ; we never quite grasp the brass ring.,Metaphor
"the king, who was sharp as a needle in such matters, observed their confusion",Simile
it was a swan-song,Metaphor
"Finally, bite your tongue every time you want to explain something to a young child.",Metaphor
Both recently did time for looting villages in Iraq,Euphemism
Mick Gallagher rescued Runcorn in the nick of time after the home challenge appeared to be tailing off,Metaphor
sidestep the facts and move the goalposts,Metaphor
There were no yellow-bellied cowards in the AFL,Metaphor
they will be as dead as a dodo if frost hits them,Simile
"Keegan is ready to pull the plug on a 500,000 deal",Metaphor
There 'll be a run on a British banks like no tomorrow,Simile
it is Tacoma that is ahead of its time in its pioneering attempts,Metaphor
I have no firm evidence for this but I hear on the grapevine that some specified material destined for renderers is not stained,Metaphor
"if you like, killing the goose that lays the golden egg",Metaphor
The whole squirearchy old boy network was a recipe for disaster,Metaphor
"Melford, now he had tasted blood, seemed to be revelling in some private joke.",Metaphor
the company has reportedly cut a deal with them,Metaphor
Plenty of food for thought in that,Metaphor
kill two birds with one stone then,Metaphor
you could have me eating out of your hand,Metaphor
A FALSE dawn breaks over the high street Despite media excitement over Christmas,Metaphor
She came in with a face like thunder.,Simile
you 've been living it up in the lap of luxury,Personification
she was seen driving at great speed down the road,Literal
wishing she could have a few months alone with him to pick his brains.,Metaphor
You have to be cruel to be kind is what your parents say when they squash you into a bucket,Paradox
It 's a stunning dress but it 's meant for a woman with lots of clothes to ring the changes,Metaphor
it was a cut above the average village manor,Metaphor
he used green to signify jealousy - the green-eyed monster,Personification
they are observed to the letter,Metaphor
he exposed the Achilles heel of a French republic,Euphemism
trailers with delusions of grandeur,Metaphor
She had a big cheese sandwich for lunch,Literal
he spoke with forked tongue,Euphemism
put your foot down,Metaphor
"Do n't worry, Nettie, I 'll do the honours",Metaphor
the Pound struggling to keep its head above water,Metaphor
Titi was dressed to kill at the event,Metaphor
