sentence,label
From then it was downhill all the way. Cancer,Euphemism
all were crushed under the heel of the lunatic,Literal
but was given the cold shoulder,Metaphor
"Bunny was a young, gentle teacher though he could put his foot down when needed",Metaphor
It might give us a head start,Metaphor
"Take a pride to keep your books posted, and never throw good money after bad",Metaphor
she 's up to her ears in work,Metaphor
in practice this is not so much another nail in the coffin of the advanced passenger train,Metaphor
he 's up to his neck in it,Metaphor
you have the ability to break the ice,Metaphor
my challenge in tournaments so often during this time had been to make the cut,Metaphor
the four corners of the world,Metaphor
She felt hot and heavy under the hot weather,Literal
The long arm of the law is reaching a bit too close,Personification
it is an act of leadership. It takes two to tango,Metaphor
Cusack found him in the clear,Metaphor
"Well, you wo n't need me eating out of your hand to make me fast or efficient",Metaphor
Afe needs to tighten his belt before going out,Literal
you faced the music alone ?,Euphemism
She pulled the plug from the wall,Literal
she hopes he will sweep her off her feet,Metaphor
self-protection leads us to circle the wagons and dig in against unknown dangers,Metaphor
he seemed to always get a day 's day release from the year dot,Metaphor
"Otherwise, you 'll spread yourself too thin.",Metaphor
Let 's jump in at the deep end,Euphemism
If I were you I 'd go the whole hog,Metaphor
he 'd always clearly preferred the ruthless cut and thrust of the business world,Metaphor
she listened to the faint smack of the sea on the rocks,Literal
This might seem a bit rich coming from a man who has spent most of his career luxuriating in material wealth,Irony
they all fail to live up the hype,Metaphor
Any county council that can not find elbow room within a 600 million-plus budget,Metaphor
They know that you do n't make appointments and chase your tail.,Metaphor
ladies of easy virtue stalking lanes and back-streets,Euphemism
McCluskey 's decision yesterday is believed to break new ground for a Scottish criminal court,Metaphor
they are not ones for airs and graces,Metaphor
"Thought he 'd make a killing, you see ; a lot of money to be made from property development",Metaphor
"always cover your back, always put it in writing",Metaphor
This workshop will allow interested parties and birds of a feather to discuss developments in these areas.,Metaphor
"Dad interrupted,""they 're a laugh a minute down there",Metaphor
In practice they are at daggers drawn as the furore over Tom Clarke 's pronouncements,Metaphor
I really want to go into the next level and hit the big time.,Metaphor
"the German interloper in the British TV listings market, has got off to a flying start",Metaphor
The late advent of TV into Fiji may be a blessing in disguise,Metaphor
it was tripartism at the grass roots,Metaphor
I 'm in two minds as to whether it 's best to always write first or to to phone,Metaphor
it is apparently not a done deal,Metaphor
Bob Hex tells why he 's glad to go Dutch in his polyglot job,Metaphor
His heart bled for her !,Personification
The poor believer is not afraid to encounter the king of terrors himself,Personification
pray for him to have a change of heart,Metaphor
all too liable to fall flat on her face,Metaphor
it is not all plain sailing for individuals seeking to make their mark,Metaphor
come clean with mild soaps or non-soap moisturising body shampoos,Literal
"When the moon is in eclipse, it is a bad omen for Israel",Literal
It was a close shave for Oxfordshire 's Janet Goodman,Metaphor
His presence will make things rather difficult for Canaris which will be all to the good,Metaphor
jump the gun,Euphemism
I am expecting there to be a conspiracy of silence on it,Metaphor
the idea has been placed on the back-burner indefinitely,Metaphor
red tape,Euphemism
2.2 million working days could go down the pan,Metaphor
Does that mean I got ta phone Judge cap in hand ?,Euphemism
Tonight she had come full circle,Metaphor
they take the easy way out whenever they can,Metaphor
"The withdrawal of this tax relief, if implemented, is really shortsighted and a classic example of penny wise, pound foolish",Paradox
"He calls them a""fifth column""and he means it",Metaphor
we are the only party prepared to grasp the nettle,Metaphor
Two graduates of Manchester University draw a blank at the job centre,Euphemism
the events surrounding an early attempt to blaze a trail into space by a small group of British explorers.,Metaphor
otherwise you could end up with egg on your face,Euphemism
the company seemed set to make a fresh start under a new broom,Metaphor
Any new hands were expected to learn the ropes from the old hands,Metaphor
they wo n't fight shy of turning you into lots of little twisted pieces,Metaphor
I am a man of action,Metaphor
the business end of all tackle is a bend,Metaphor
How could I have the hots for someone named Mary Jo ?,Metaphor
she would pass if she did the test with her eyes shut,Metaphor
Coop and Reemer to take the fall,Metaphor
quick as a flash she had booked into the B & B,Simile
It is impossible to point the finger directly at Queen Victoria or Prince Albert,Euphemism
he will not cook the books or deceive you,Euphemism
wo n't they get bent out of shape ?,Euphemism
how soon can we get the show on the road ?,Metaphor
The real trouble in Discain is that it is plain as a pikestaff that the judge is very uncomfortable.,Simile
"The GPs are up in arms about it and a petition on the subject has more than 3,500 signatures.",Euphemism
Labour attempted to dig up dirt on him,Metaphor
some will think that revisiting this incident a total waste of time and not worth the candle,Metaphor
The latter player was a bag of nerves.,Euphemism
Boswell renders one of his usual excellent off-the-cuff services,Metaphor
I 've told them to hedge their bets,Metaphor
With hair styling excess no longer flavour of the month,Metaphor
"Monday 's display ran like clockwork, opening and closing of course with Sally B",Simile
We can make laws and regulations about pollution or wildlife trade until we are blue in the face,Metaphor
you ca n't flog a dead horse,Euphemism
if you are already slightly under the weather,Euphemism
is there an Ampeg Lee Jackson combo on the horizon ?,Metaphor
"The muscles in your mouth tighten, making you bite your tongue.",Literal
Last night 's rich pickings followed hot on the heels of her big night in Brussels,Metaphor
the Fourth Estate has been turning its prurient attention to the amours of Mr Phillip,Metaphor
"A case of bread and circuses, and it 's about time someone said it for the rave generation",Metaphor
when the flyweight got a below-the-belt punch,Literal
instead she should adopt the golden mean,Metaphor
when upset she really did blow her top,Metaphor
Your tutor may be generous to a fault,Metaphor
The last time you... got butterflies in your stomach from someone,Metaphor
They believe MPs could make a killing as they will know the likely outcome before the vote,Metaphor
Monroe represented the acceptable face of the United States,Personification
"If I tell you, what guarantee do I have you wo n't blow the gaff to Dysart anyway ?",Metaphor
We also note that AOL may now be in the frame,Euphemism
Taylor 's future is on a knife-edge in his opening US Cup game in New England 's Foxboro stadium,Metaphor
"ICL, of course, claims that its boxes fit the bill on both counts.",Metaphor
keep up with the Joneses,Metaphor
"If you sprinkle a little bit on the side of the toilet, when you go down to wipe it off you 've got that green ring around it",Literal
"it was a matter of encouragement, smoke and mirrors",Metaphor
she could call it a day and go home gracefully.,Metaphor
the US missed a golden opportunity to use its troops to dispose of the general,Metaphor
they will move with the times,Metaphor
the comedians had the world in fits,Metaphor
"Do n't push your luck, she said, her words ending in a wail as he picked her up.",Metaphor
he had delusions of grandeur,Metaphor
she holds in contempt such,Metaphor
"I 'd be up a gum tree half the time, otherwise",Euphemism
they seem to enjoy the easy come easy go existence,Parallelism
they can do it without fear or favour,Metaphor
To return to the arrow of time.,Metaphor
Bonny Scot is a chip off the old block.,Metaphor
Britain was armed to the teeth,Metaphor
now has she come in from the cold with her eleventh book,Metaphor
the sound of the wind in the trees became the sound of waves on the rocks,Literal
"we tricked them into holding fire until we were about a mile out, then all hell broke loose",Metaphor
continuing give and take between the two leaders,Metaphor
one party source said : The gloves are off,Metaphor
I hear on the grapevine that you returned especially to St. Petersburg,Metaphor
"There may be bad blood between the two party leaderships but, given a hung parliament next month, they will need each other.",Metaphor
It was necessary to keep him in the dark by leaving our books unannounced,Metaphor
"Hey, look on the bright side, at least it gives them a head start",Metaphor
get in on the ground floor in competitive niches before everybody starts doing it,Metaphor
blow the gaff on the Baader-Meinhof gang,Metaphor
it 's the kind of thing that 's pretty much a dime a dozen,Metaphor
"we are, packed like sardines",Simile
will she have a word with him to ensure that we get the show on the road in the next couple of years,Metaphor
The Belfast aircraft and missile plant became a bone of contention between Margaret Thatcher and John Major in 1988,Metaphor
the witness held in contempt for failure to make disclosure,Metaphor
Old Rottweilers may need to be let out more frequently to answer the call of nature,Euphemism
she 's come in last night dead on the button,Metaphor
Slow right down and give them a wide berth,Metaphor
He preferred to settle into the role of couch potato while Fergie did her own thing,Metaphor
At one point even he was taken aback a bit by the sight of a baby adorned in green ear protectors,Metaphor
hot air sessions at the meetings discouraged them,Metaphor
she is not overly academic and will fly off the handle without finding out all the facts,Euphemism
you do n't act your age,Euphemism
three quarters do not make the grade as potential pilot material,Metaphor
you can change your tune to fit your mood,Metaphor
The Government is living on borrowed time.,Euphemism
but then we 're dealing with a person who does not go by the book.,Metaphor
The first two have a reputation for cheap and cheerful food,Metaphor
She was ready to scream blue murder,Metaphor
they surely do n't live up to the hype,Metaphor
Are you a big cheese or small fry ?,Metaphor
a word at the earth 's core would have had us head over heels in roots and treetops,Metaphor
"On one occasion, to kill time before a suitably uplifting film, we met at Waterloo station",Personification
he was not prepared to let her off the hook,Metaphor
grubs that 've been kept in the dark.,Literal
when they were not even being allowed to call the tune,Metaphor
"One morning they were sitting on the fence, waiting for the 9.15, when Phyllis said,""It 's going to London ''",Literal
a bird 's eye view,Metaphor
"The Italians, well, you do n't do the dirty on them and they do n't do the dirty on you",Metaphor
The Messerschmitts were back in full cry early on 1 May,Metaphor
Mr Jarvis the coalman paid a pretty penny just to park his waggons there.,Personification
"following the inquiry, senior heads will roll",Euphemism
it will go under the hammer this weekend,Metaphor
put your money where your mouth is,Metaphor
But as those boxing her in came away from the rails at the entrance to the home stretch,Metaphor
And learnt all the tricks of the trade,Metaphor
We 'll have to get cracking,Metaphor
D500s are as common as muck nowadays,Simile
if you let him play his game you 're in trouble,Metaphor
we each have to move with the times,Metaphor
"Johnson, Smith, Viduka will all be in the frame to come back in",Euphemism
There is n't the same need to fly in the face of convention,Metaphor
best to confront him now rather than be taken in the dead of night,Metaphor
I wondered when I was going to get a word in ; these cats will talk the hind leg off a donkey if they get the chance.,Hyperbole
Many Oxford students take a bite out of the theatrical world.,Metaphor
That commitment to yet more opting out is a leap in the dark,Metaphor
taxpayers of this country are throwing money down the drain,Euphemism
A great many divers will know what I 'm driving at,Metaphor
where it was raining cats and dogs and she had no umbrella,Metaphor
I won a silver medal for the high jump and gold for the relay,Literal
she has two published titles under her belt,Metaphor
"It 's rainin ' out there, cats and dogs",Metaphor
Make the cut through the floorboard as near as possible,Literal
plus a stunning ' N'gauge model of a Bavarian town where time flies with a dramatic change of lighting from day to night every 3 minutes,Personification
prices of Volkswagen Beetles have now come back down to earth,Metaphor
Ron Cracks about budgies going cheap fall on deaf ears,Metaphor
fall flat on your face,Metaphor
Make the cut through the floorboard,Literal
The jackets are cut from the same cloth to avoid any colour discrepancy.,Literal
a single mistake could blow their cover,Metaphor
"With staffing already cut to the bone, it was union members who would suffer the effects of these new redundancies",Metaphor
"As he expected, he drew a blank, and found the main objection was the Founders ' powers.",Metaphor
"she was over the moon with it though, was n't she ?",Metaphor
Last year Alain beat me fair and square,Metaphor
the dance with water is a dice with death,Metaphor
Let me assure you it 's alive and kicking,Metaphor
as with all projects where the solution has n't come as quick as a flash,Simile
I now know that you do n't win at this level unless you sweat blood.,Metaphor
his standoffish approach reaches a climax when Maggie says their relationship makes her feel like a cat on a hot tin roof,Simile
You dare not take this idiotic interpretation as gospel truth,Metaphor
Users can reportedly modify the workflow process on the fly,Metaphor
the NATO governments may feel that they are signalling to the Soviet Union their preparedness to fight fire with fire,Metaphor
Occasionally you stick to your guns,Metaphor
the Star Wars films had already hit the mark with computer-controlled model shots of space ships,Metaphor
Now James has made her day,Metaphor
"The tide was high, so they could not climb on the rocks",Literal
"everybody 's fell for it hook, line and sinker",Metaphor
And now for something completely different : cheap and cheerful claret,Metaphor
big cheese,Metaphor
This struck a chord,Metaphor
"in spite of cross-my-heart-and-hope-to-die promises, found it impossible",Metaphor
Then it 's back to the drawing board to start planning for next year 's show.,Metaphor
It was a big deal to me at the time,Metaphor
Gent led Crabtree by a canvas at the Barrier,Metaphor
He has put himself beyond the pale,Metaphor
Cromwell cut the Gordian knot in every respect,Metaphor
"her husband ' s boss came over, shaking and white as a ghost",Simile
"Instead of trying to put the frighteners on members, they would be better getting round the table and coming to a fair pay settlement",Metaphor
The tools of his trade were a sharp razor blade and a brass neck.,Metaphor
they did not see eye to eye,Metaphor
Peter is full of the joys of spring,Metaphor
"I just wanted to wish you every success with the antibiotic therapy, keep your chin up",Metaphor
These essays run the gamut of economic topics,Metaphor
OSF technology is up in the air at the moment,Metaphor
Tyler and Beth are a match made in heaven,Metaphor
"After that calamitous event, the Gas Station 's days were pointedly numbered",Euphemism
There 's no room for a bit of cut and thrust,Metaphor
he 's a dab hand at tapping the boots,Metaphor
A few months ago Hardyman was down in the dumps,Metaphor
Time is money in the City and few people are worth an hour unless it 's over lunch,Metaphor
it reminds me of the phrase 'would n't say boo to a goose ' to refer to a shy person.,Metaphor
everyone was laughing about it rather than getting bent out of shape,Euphemism
when I 've left tomorrow you can tell him what you think to his face to your heart 's content,Metaphor
"in the nature of things, dieting became big business",Metaphor
high and mighty,Metaphor
Save your breath ; you 're hurting me !,Metaphor
I try too hard to steal the show and shock by saying things like masturbate,Metaphor
claiming that he would never hear the end of it,Metaphor
Just the thing to put the frighteners on Gran,Metaphor
Saturn and Pluto cross swords for the first time in two decades,Euphemism
Gispy Fiddler put Jonjo on cloud nine with a Royal Ascot win,Metaphor
"Nicholson, whose career is on the crest of a wave at present",Metaphor
we should have a lock stock and barrel merger,Metaphor
may be tempted to attack all and sundry,Metaphor
Some people paint the town red,Metaphor
you can today follow in his footsteps and enjoy the real Robin Hood Country,Metaphor
it affected reputation more drastically than off-the-cuff comments,Metaphor
everyone knows the saying ; do n't bite the hand that feeds you.,Metaphor
at the eleventh hour,Metaphor
when it comes to the crunch she 'd have to be the one that protects them,Metaphor
when male doctors get it together and invent a pill for men,Metaphor
out of countenance,Metaphor
"if Kevin keeps going, we are on a hiding to nothing",Metaphor
increasing demand for goods and services across the board,Metaphor
drama got left out in the cold,Metaphor
We once had a horse who was as quiet as a lamb on the lunge and worked very well,Simile
It was a one horse race at the County Ground,Metaphor
he had been lucky enough to get a golden handshake,Metaphor
He could believe some drunken classics student had run amok with a spray-can,Euphemism
"Related to the motivation problem, some teens just run out of gas",Metaphor
wet behind the ears,Euphemism
there are still too many question marks over an attack that too often blows hot and cold.,Metaphor
it is the last word used,Literal
Former leaders chew the fat at Claridge 's,Metaphor
concentrate sufficiently on observation instead of being tempted to jump to conclusions,Metaphor
I know Alf 's a figure of fun but people do n't know how good an actor Bryan is,Euphemism
she wanted to hear the naked truth about him,Personification
there is a place in Kylie history for the ten year old who managed to sweep her off her feet,Metaphor
they make nonsense of all information stored,Metaphor
the acceptable face of,Personification
The answer is not to move the goalposts but to repent and try again,Metaphor
"they are a combination of both and get the best of both worlds, making them particularly infectious.",Metaphor
the complaint is still hanging over his head,Metaphor
fate was about to take a hand in the outcome of the championship,Metaphor
Madhuri is miffed at being left out in the cold by Spielberg,Metaphor
This on a good day can be beyond your wildest dreams,Metaphor
Tesco aims to take a bite out of Apple 's iTunes Comment and analysis,Metaphor
Sir Nicholas stressed that the golden handshake was not ' hush money,Metaphor
"Obviously, I 'll hang fire on things until you have a better idea of how it 's going",Metaphor
We were all a bag of nerves but everyone played their heart out,Euphemism
She was wheezing like an asthmatic couch potato,Euphemism
Gordon appeared to be in two minds about the chances,Metaphor
crowning glory,Metaphor
He or she is a rotten apple which can soon turn bad the other apples next to it.,Metaphor
He comes across as very much a sacred cow,Metaphor
Where would Nottinghamshire county council find the elbow room,Metaphor
"That, he said, was a mixed blessing",Metaphor
I get a kick out of the elitist attitude of some of the apple fan,Metaphor
I need you to put me in the clear,Metaphor
"Since the bottom fell out of the market for supercars and classic cars, hot-rods have taken over.",Euphemism
"It might be useful if it were to start raining pennies from heaven, tomorrow !",Metaphor
He wants the matter to be put on the back burner,Metaphor
"It 's a done deal, Disney buys Pixar",Metaphor
he seemed to go round in circles,Metaphor
keep your head above water,Metaphor
You do n't win at this level unless you sweat blood.,Metaphor
A foreigner who is stunningly attractive will readily upset the apple-cart of our preconceptions,Metaphor
Are we so far gone as a republic that turning back the hands of time might actually collapses the system ?,Personification
she was too close for comfort,Metaphor
"Easy come, easy go. I 'll tell you what",Parallelism
society is at risk of going down the pan,Metaphor
"He 'd just well have to do what Edouard said, and go back to Algeria with his tail between his legs.",Metaphor
if you just put your finger on there you 'll see how sticky it is,Literal
With this approach you never burn your bridges behind you,Metaphor
Times when we all get down in the dumps,Metaphor
His idea could help meet the common criticism that turbines are both noisy and a blot on the landscape,Metaphor
we may make head or tail of it,Metaphor
stop looking the other way on the matter,Metaphor
From then it was downhill all the way for her career,Euphemism
It takes two to tango and Andy Campbell deserves great credit,Metaphor
I prod and pry in all the little nooks and crannies,Metaphor
You keep me in hot water all the time,Metaphor
The beginning of the month marks the order in which days are numbered,Literal
Maybe with a moral issue that 's close to the bone for you or family,Euphemism
the odd man out is often like a bad apple in a barrel,Metaphor
"That, she thought, will be the moment of truth",Metaphor
I got the option to take a golden handshake,Metaphor
Each of us has our moment of truth,Metaphor
to bury the hatchet between France and Germany,Metaphor
they are guaranteed to cause narrowed eyes and a suspicion of froth at the mouth,Metaphor
she stood in the proper position as quiet as a lamb,Simile
She would have argued the toss.,Metaphor
they would have been able to get everything with bells on it,Metaphor
"Mr Roy Hattersley for the deputy leadership two years ago, may also be in the frame",Euphemism
"he saw it merely as a way to travel, learn the ropes and then set up in business",Metaphor
He was effectively granted a blank cheque to conduct a war without Congressional authorization,Metaphor
Her marriage was on the rocks,Euphemism
dealers who have progressively flattened their trading books over the past two weeks were caught on the hop by the sudden decision,Metaphor
the similarities are too close for comfort,Metaphor
"That night as Billy was languishing in the cell with other birds of a feather, he related his predicament to driver Shaw.",Metaphor
You duck and dive around the issue,Metaphor
he would light a cigar and hold court in bed,Metaphor
the more adventurous will get itchy feet,Metaphor
You need to take time by the forelock !,Personification
"This place, it gives me the creeps",Metaphor
"With this, the runner took the chance to break bread with their usual adversaries.",Metaphor
wishing she could have a few days - make that months - alone with him to pick his brains.,Metaphor
Abattoirs make a killing abroad,Metaphor
two members of the outlawed Ulster Freedom Fighters burst into the house with guns blazing,Literal
they 've given some of the top teams a run for their money this season,Metaphor
that 'll be a different kettle of fish,Metaphor
"Woodward approached the Foreign Office, whose advice was : ' Why upset the apple cart ?",Metaphor
it taught Haslam the common touch,Metaphor
She supposed she was feeling a bit down in the dumps,Metaphor
to a fault,Metaphor
It 's likely that Russia will take a back seat for Western investment.,Euphemism
"because at this point, the only murder that I would willingly do time for is hers",Euphemism
"From the evidence here, she was a loose cannon of the left",Metaphor
"Eleanor was mainly just a red herring, he decided",Metaphor
You will be glad that you do n't have to sweat the small stuff so you can really settle into the great Aussie lifestyle !,Metaphor
Greece was in eclipse,Metaphor
the corridors of power,Metaphor
"I know the anxiety will just add fuel to the fire, so I go on auto-pilot",Euphemism
when 're you gon na do it- take the bull by the horns,Metaphor
Golf in the British Isles can be quite an unpleasant experience in the dead of winter,Metaphor
And the young cock of the walk ?,Metaphor
they should come clean and clarify in their own minds,Metaphor
Godwin 's teaching on crime and punishment is years ahead of its time,Metaphor
"So I bought a new broom this weekend, a lightweight angled household model.",Literal
I should point out that in one of the features of adhesions is that it takes two to tango,Metaphor
"It 's as if the truth is right there, plain as day - but they do n't see it.",Simile
this was bound to cramp his style,Euphemism
"if you don""t take your chances you remain behind the eight ball",Euphemism
the pair decided to tie the knot with a beach wedding,Metaphor
he was not in cahoots with Mr Serrano,Metaphor
prime Minister does n't exactly go a bundle on us,Metaphor
The article noted : Both parties are whistling in the dark for the moment,Euphemism
Why the Supreme Court Is a Day Late and a Dollar Short,Metaphor
"Time flew by and before we knew it, it was almost 1030",Personification
it 's better here than arriving tired and trying to light a fire under yourself,Metaphor
the news came to us out of a clear sky,Metaphor
You will hear your faint heart out there,Metaphor
When it comes to the crunch they did n't want to go to Skerne Park,Metaphor
Interesting how silly his idea seems when the boot is on the other foot.,Metaphor
it 's all in a day 's work for me,Metaphor
as I said it was music to my ears,Metaphor
Marks conceded that he may not have had his eye on the ball,Metaphor
But it goes against the grain,Metaphor
I took our tin of bread across for donkey 's years,Metaphor
he took part in a conspiracy of silence,Metaphor
she 's trying to pull a fast one,Metaphor
Taylor looks set to stick with Des Walker right to the bitter end,Metaphor
Congress to turn up the heat on Tehran,Metaphor
"at least, thought Henry, the man had a fighting chance",Metaphor
Firstly the bill can go through on the nod with no note,Metaphor
"television and radio crews fell hook, line and sinker",Metaphor
The children were now too big for their boots and had to give them away,Literal
Parker Games makes reading and spelling child 's play,Metaphor
I 'm saved by the bell.,Metaphor
Rivera 's as clean as a whistle,Simile
Some of us play God through our use of language,Metaphor
more or less at daggers drawn,Metaphor
We 'll let bygones be bygones,Metaphor
the skin of your teeth,Metaphor
Women chew the fat,Metaphor
His took liberties that she might not have wanted him to take,Metaphor
there was no love lost between the two,Metaphor
they may have been encouraged to stick their necks out and set an objective,Metaphor
I do give a hand with the accounts from time to time,Metaphor
The next morning your grandpa came downstairs as sick as a dog.,Simile
those shots are bound to go to his head,Literal
the company would have been a dead duck,Metaphor
"Here we both are, two footballing Doris Stokeses, two men out of time",Metaphor
She was way out of her league and she knew it,Metaphor
things would drop on him from a great height if he put a foot wrong,Metaphor
he commented that the idea of unity was undisputable and that ' the time is ripe for a consolidation of Western Europe,Metaphor
JBoss could be vulnerable if a competitor wanted to play dirty,Metaphor
The Prime Minister is clearly now on the ropes and does n't seem able to fight back.,Metaphor
They were thus able to get the best of both worlds.,Metaphor
there is nothing do or die about it,Metaphor
The kids may get a kick out of it,Metaphor
We 're going to have to go back to the drawing board and perhaps learn to use a different kind of technology.,Metaphor
their pleas look set to fall on deaf ears,Metaphor
raising levels of testosterone is known to cause the males to play the field at the expense of parenting,Metaphor
Mitch was not terribly subtle. He would give the game away within the first hour,Metaphor
No wonder she 'd disappeared into the wide blue yonder.,Metaphor
they would run amok on learning what the government meant,Euphemism
However the lack of any real on-screen help and virtually no graphics capability puts InteCalc about a year behind the times in terms of user friendliness and features,Euphemism
I 'd only end up in the doghouse myself would n't I ?,Euphemism
If these other countries bite the dust.,Metaphor
We have got ourselves thoroughly at cross purposes have we not ?,Metaphor
he led them at a canter downslope to where the hills opened out,Metaphor
the Soil Association move the goalposts again,Metaphor
Pouring cold water on the fire might help to put it out,Literal
"I put a brave face on it, as one must",Metaphor
The poor could try to put off the evil day,Metaphor
"She 's as poor as a church mouse, that 's why she has to come to Arthur.",Simile
Stait by comparison looked intent upon putting his hardships behind him and was like a cat on a hot tin roof,Simile
the mountains fight shy of the water and make a decisive turn to the west,Metaphor
Wilkinson could n't stop his itchy feet,Metaphor
Brian chooses to put words in my mouth,Metaphor
new kid on the block,Metaphor
something of practical value for my future career and something of the university of life,Metaphor
You 're white as a ghost,Simile
it was from the bottom of his heart this time,Metaphor
Is n't it pushing up the daisies ?,Euphemism
"One word to the Wee Green P, old son, and you 're dead meat",Metaphor
"Massachusetts-based developer of EZ-RPC transport-independent remote procedure call software, is trying to make it big.",Metaphor
it will make a clean sweep of it,Metaphor
Remember this - do n't sweat the small stuff.,Metaphor
it is hard to tire of watching John Sitton blow a gasket,Euphemism
Better keep fit as a fiddle,Simile
for England she is the heart of oak,Metaphor
is it women who are calling the shots ?,Metaphor
"Long-term partnerships are emphasised replacing the calculative""dog eat dog""model",Metaphor
"They argue that it is pie in the sky, since it ignores reality.",Metaphor
Some incidents almost beggar belief,Metaphor
as if what he viewed was rather beneath his dignity,Metaphor
"the waiters formed themselves into a solid phalanx, and all hell broke loose",Metaphor
one in the eye for the cosmic injustice,Euphemism
the National Theatre hit the jackpot with its first musical,Metaphor
"it is usually considered to be a mixed blessing, even by those who depend on it for their living.",Metaphor
Gary Kildall did not jump at IBM 's offer.,Metaphor
"Jim Gallagher, in New York with nerves of steel",Metaphor
he has to eat his words and get a job,Metaphor
"The impact is far more limited, and therefore they rise like a rocket.",Simile
"You should also have set an example for this beforehand, by sometimes making yourself scarce.",Metaphor
"Financial problems aside, the company had already received the kiss of death",Metaphor
For more than twenty years I 've been part of the furniture,Euphemism
he did not attempt any of the seasoned loose-head 's tricks of the trade,Metaphor
Throughout her married life she had to play second fiddle,Euphemism
"In September 1991 he managed to recover possession of the Czartoryski Museum, lock, stock and barrel",Metaphor
FC Copenhagen will have identical twins hoping to bring home the bacon when the Danes come to town for Thursday 's European Cup encounter,Metaphor
They were knocking back drinks as if there were no tomorrow,Simile
the creature presumably preferred a dog 's life,Euphemism
MGYE push the envelope enough to stand out,Metaphor
"I have a bone to pick with him, too bad he 's dead.",Euphemism
they are trying really hard to muddy the waters,Metaphor
The icing on the cake would be being able to reunite people with property they 've had stolen,Metaphor
Five different venues in less than five hours and they 'd drawn a blank at all of them !,Metaphor
If you want to fight your corner then you can write to the head of service,Metaphor
She was caught between a rock and a hard place here.,Metaphor
"They are a fifth column, and we can not permit that",Metaphor
we are the eager beaver,Metaphor
"Let us hope that he will lend an ear to those, including the National Union of Teachers",Metaphor
they had a close shave with death,Metaphor
Collocations like curry favour,Metaphor
far be it for us to shed crocodile tears over the bruised egos of our male counterparts,Metaphor
they look as cool as a cucumber,Simile
run amok,Euphemism
it 's a great place to enjoy the best of both worlds.,Metaphor
Mallender and Malcolm were easy meat for yorkers,Metaphor
Get your hands dirty by doing the practicals,Metaphor
"Time on your hands ? ' He smiled. ' Not really, I was just enjoying the view",Metaphor
You have an old head on young shoulders. Your father taught you to assume repsonsibilities and not consider them a burden.,Paradox
Dorridge Lions will give everyone an opportunity to put their best foot forward,Metaphor
He promised that the Clinton administration would make a clean break.,Metaphor
We see these job losses as a kick in the teeth,Metaphor
Quick as a flash one of our older officers answered,Simile
"It was a brave thing to do, jumping on a cassowary in full flight",Metaphor
"experience does n't have a""sell-by date ''",Metaphor
"calls from the Scotch Whisky Association, in the past, tended to fall on deaf ears",Metaphor
he 's gon na go bonkers,Metaphor
No sooner does one learn to avoid one station than another goes on the blink.,Metaphor
He failed. He 's a busted flush,Euphemism
Many also have second or third jobs to make ends meet,Metaphor
The terror suspects were tailed around the clock by surveillance teams of about a dozen officers each,Metaphor
it would have taken a special appeal to have convinced them to down tools,Euphemism
she 's seen as a lame duck,Metaphor
It 's no wonder David Letterman did n't want to jump ship,Metaphor
it was revealed the real reason for Benn 's no-show was that he was too frightened to catch a cold,Euphemism
Nottingham 's former British welterweight champion Del Bryan has been invited to top the bill in Luxembourg on January 2,Metaphor
twin-blade swivel-heads are state-of-the-art at the moment,Metaphor
John got bent out of shape,Euphemism
only once in a month of Sundays ? He retorted,Metaphor
it was the moral part of the New-Right 's package that really put the cat among the pigeons,Euphemism
kill two birds with one stone,Metaphor
wo n't they froth at the mouth with outrage ?,Metaphor
make a hash of,Euphemism
move the goalposts,Metaphor
"The farm worker, in many respects, has yet to achieve his place in the sun",Metaphor
I was working multiple jobs trying to keep my head above water,Metaphor
Once upon a time a man could hang for setting fire to a hayrick,Metaphor
they 're all stupid and deserve to go belly up,Euphemism
It was on the tip of her tongue to explain her relationship with Richard,Metaphor
Stephen Morgan wants to mend fences with the council,Metaphor
you 'll have to go easy on the Sangria,Metaphor
"it is in the hands of ancient mariners, dyed-in-the-wool shipping families",Metaphor
"Day of Reckoning, in the form of a three hour written exam",Metaphor
"even if you draw a blank, it is always worth checking",Euphemism
a man who stood head and shoulders above the others,Metaphor
After that he cut her dead and let shop doors bang in her face,Metaphor
for the Formalists meaning and ideas are neither here nor there,Metaphor
"I was, to put it mildly, wet behind the ears, politically",Euphemism
it was entertaining as the dolphin jumped through hoops,Literal
why do I have to be in on these crises ?,Metaphor
The kuei will usually give up and leave a house in high dudgeon,Metaphor
Paulin felt rather like the cuckoo in the nest,Euphemism
the results could be decidedly hit and miss,Metaphor
Some of you might be able to answer these in the blink of an eye,Metaphor
Are you taken aback ?,Metaphor
I should make a break for it.,Metaphor
a fair crack of the whip,Metaphor
this is not a licence to take the law into their own hands,Metaphor
Powell stormed over the finish line to take the chequered flag in a record 44 minutes,Metaphor
what to do to be less like a fish out of water,Simile
A bird 's eye view of Chesterfield Central circa 1940.,Metaphor
"if you were old and if you were poor, … that was the end of the road",Metaphor
"When it comes to our caravanning industry, we ca n't let it go off the boil.",Metaphor
Technology is a double-edged sword. It can create new advantages for innovators ; it can also erode the position of incumbents,Metaphor
"Our journey was now planned as downhill all the way to Vietas, some six days away",Euphemism
These are the sort of achievements and skills that you may have under your belt from being a member of such social groups,Metaphor
